id,post_id,topic_id,post_number,created_at,updated_at,deleted_at,deleted_by
4063519,1517411,,,2018-01-04 01:29:15 UTC,2018-01-04 01:29:15 UTC,2023-11-03 16:06:35 UTC,other
4063520,1517412,,,2018-01-04 01:29:15 UTC,2018-01-04 01:29:15 UTC,2023-11-03 16:06:35 UTC,other
4063522,1517416,,,2018-01-04 01:29:17 UTC,2018-01-04 01:29:17 UTC,2023-11-03 16:06:35 UTC,other
4063523,1517504,,,2018-01-04 01:29:18 UTC,2018-01-04 01:29:18 UTC,2023-11-03 16:06:35 UTC,other
4063524,1517510,,,2018-01-04 01:29:19 UTC,2018-01-04 01:29:19 UTC,2023-11-03 16:06:36 UTC,other
4063525,1517512,,,2018-01-04 01:29:20 UTC,2018-01-04 01:29:20 UTC,2023-11-03 16:06:36 UTC,other
4063526,1517515,,,2018-01-04 01:29:21 UTC,2018-01-04 01:29:21 UTC,2023-11-03 16:06:36 UTC,other
4063527,1517518,,,2018-01-04 01:29:23 UTC,2018-01-04 01:29:23 UTC,2023-11-03 16:06:36 UTC,other
4063528,1517527,,,2018-01-04 01:29:24 UTC,2018-01-04 01:29:24 UTC,2023-11-03 16:06:36 UTC,other
4063529,1517530,,,2018-01-04 01:29:25 UTC,2018-01-04 01:29:25 UTC,2023-11-03 16:06:36 UTC,other
4063530,1518259,,,2018-01-04 01:29:27 UTC,2018-01-04 01:29:27 UTC,2023-11-03 16:06:36 UTC,other
4063531,1518265,,,2018-01-04 01:29:28 UTC,2018-01-04 01:29:28 UTC,2023-11-03 16:06:36 UTC,other
4063532,1519684,,,2018-01-04 01:29:32 UTC,2018-01-04 01:29:32 UTC,2023-11-03 16:06:37 UTC,other
4063533,1519685,,,2018-01-04 01:29:32 UTC,2018-01-04 01:29:32 UTC,2023-11-03 16:06:37 UTC,other
4063534,1519686,,,2018-01-04 01:29:33 UTC,2018-01-04 01:29:33 UTC,2018-01-04 01:29:35 UTC,self
4063535,1519688,,,2018-01-04 01:29:34 UTC,2018-01-04 01:29:34 UTC,2023-11-03 16:06:37 UTC,other
4063536,1540871,,,2018-01-04 01:29:36 UTC,2018-01-04 01:29:36 UTC,2023-11-03 16:06:37 UTC,other
4063537,1540872,,,2018-01-04 01:29:36 UTC,2018-01-04 01:29:36 UTC,2023-11-03 16:06:37 UTC,other
4063538,1540874,,,2018-01-04 01:29:37 UTC,2018-01-04 01:29:37 UTC,2023-11-03 16:06:37 UTC,other
4063539,1540878,,,2018-01-04 01:29:39 UTC,2018-01-04 01:29:39 UTC,2023-11-03 16:06:37 UTC,other
4063540,1540880,,,2018-01-04 01:29:41 UTC,2018-01-04 01:29:41 UTC,2023-11-03 16:06:37 UTC,other
4063541,1495256,,,2018-01-04 01:29:48 UTC,2018-01-04 01:29:48 UTC,2023-11-03 15:56:42 UTC,other
4063542,1495265,,,2018-01-04 01:29:49 UTC,2018-01-04 01:29:49 UTC,2023-11-03 15:56:42 UTC,other
4063543,1495269,,,2018-01-04 01:29:51 UTC,2018-01-04 01:29:51 UTC,2023-11-03 15:56:42 UTC,other
4063544,1495273,,,2018-01-04 01:29:52 UTC,2018-01-04 01:29:52 UTC,2023-11-03 15:56:42 UTC,other
4063545,1496521,,,2018-01-04 01:29:53 UTC,2018-01-04 01:29:53 UTC,2023-11-03 15:56:42 UTC,other
4063546,1496528,,,2018-01-04 01:29:54 UTC,2018-01-04 01:29:54 UTC,2023-11-03 15:56:42 UTC,other
4063548,1497156,,,2018-01-04 01:29:55 UTC,2018-01-04 01:29:55 UTC,2023-11-03 15:56:42 UTC,other
4063549,1497157,,,2018-01-04 01:29:56 UTC,2018-01-04 01:29:56 UTC,2023-11-03 15:56:42 UTC,other
4063550,1497160,,,2018-01-04 01:29:57 UTC,2018-01-04 01:29:57 UTC,2023-11-03 15:56:43 UTC,other
4063551,1497167,,,2018-01-04 01:29:59 UTC,2018-01-04 01:29:59 UTC,2023-11-03 15:56:43 UTC,other
4063552,1497164,,,2018-01-04 01:30:00 UTC,2018-01-04 01:30:00 UTC,2023-11-03 15:56:43 UTC,other
4063553,1566133,,,2018-01-04 01:30:09 UTC,2018-01-04 01:30:09 UTC,2023-11-03 15:56:43 UTC,other
4063554,1540868,,,2018-01-04 01:30:10 UTC,2018-01-04 01:30:10 UTC,2023-11-03 15:56:43 UTC,other
4063555,1568505,,,2018-01-04 01:30:11 UTC,2018-01-04 01:30:11 UTC,2023-11-03 15:56:43 UTC,other
4063556,1569683,,,2018-01-04 01:30:13 UTC,2018-01-04 01:30:13 UTC,2023-11-03 15:56:43 UTC,other
4063557,1517308,,,2018-01-04 01:30:28 UTC,2018-01-04 01:30:28 UTC,2023-11-03 16:06:34 UTC,other
4063558,1517390,,,2018-01-04 01:30:29 UTC,2018-01-04 01:30:29 UTC,2023-11-03 16:06:34 UTC,other
4063559,1517391,,,2018-01-04 01:30:31 UTC,2018-01-04 01:30:31 UTC,2023-11-03 16:06:34 UTC,other
4063560,1517471,,,2018-01-04 01:30:33 UTC,2018-01-04 01:30:33 UTC,2023-11-03 16:06:34 UTC,other
4063561,1517473,,,2018-01-04 01:30:33 UTC,2018-01-04 01:30:33 UTC,2023-11-03 16:06:34 UTC,other
4063562,1517475,,,2018-01-04 01:30:34 UTC,2018-01-04 01:30:34 UTC,2023-11-03 16:06:35 UTC,other
4063563,1550708,,,2018-01-04 01:30:38 UTC,2018-01-04 01:30:38 UTC,2023-11-03 16:06:35 UTC,other
4063564,1555819,,,2018-01-04 01:30:38 UTC,2018-01-04 01:30:38 UTC,2023-11-03 16:06:35 UTC,other
4063566,1306879,,,2018-01-04 01:30:45 UTC,2018-01-04 01:30:45 UTC,2023-11-03 09:10:21 UTC,other
4063567,1306880,,,2018-01-04 01:30:47 UTC,2018-01-04 01:30:47 UTC,2023-11-03 09:10:22 UTC,other
4063568,1306883,,,2018-01-04 01:30:48 UTC,2018-01-04 01:30:48 UTC,2023-11-03 09:10:22 UTC,other
4063569,1306885,,,2018-01-04 01:30:49 UTC,2018-01-04 01:30:49 UTC,2023-11-03 09:10:22 UTC,other
4063570,1306887,,,2018-01-04 01:30:49 UTC,2018-01-04 01:30:49 UTC,2023-11-03 09:10:22 UTC,other
4063571,1306890,,,2018-01-04 01:30:51 UTC,2018-01-04 01:30:51 UTC,2023-11-03 09:10:22 UTC,other
4063572,1306897,,,2018-01-04 01:30:52 UTC,2018-01-04 01:30:52 UTC,2023-11-03 09:10:22 UTC,other
4063575,1307754,,,2018-01-04 01:31:27 UTC,2018-01-04 01:31:27 UTC,2023-11-03 09:10:22 UTC,other
4063576,1307761,,,2018-01-04 01:31:27 UTC,2018-01-04 01:31:27 UTC,2023-11-03 09:10:22 UTC,other
4063577,1334333,,,2018-01-04 01:31:28 UTC,2018-01-04 01:31:28 UTC,2023-11-03 09:10:23 UTC,other
4063580,1484312,,,2018-01-04 01:31:41 UTC,2018-01-04 01:31:41 UTC,2023-11-03 09:10:23 UTC,other
4066501,1607434,,,2018-01-04 15:12:42 UTC,2018-01-04 15:12:42 UTC,2023-11-03 07:32:12 UTC,other
4066556,1606620,,,2018-01-04 15:44:34 UTC,2018-01-04 15:44:34 UTC,2023-11-03 07:32:11 UTC,other
4068348,1608068,39623,210,2018-01-04 23:39:32 UTC,2018-01-04 23:39:32 UTC,,
4068352,1607985,39724,176,2018-01-04 23:40:18 UTC,2018-01-04 23:40:18 UTC,,
4068353,1607912,39724,175,2018-01-04 23:40:20 UTC,2018-01-04 23:40:20 UTC,,
4069537,1608415,39623,215,2018-01-05 01:40:36 UTC,2018-01-05 01:40:36 UTC,,
4070936,204802,,,2018-01-05 06:39:08 UTC,2018-01-05 06:39:08 UTC,2023-10-27 03:26:15 UTC,other
4070937,204806,,,2018-01-05 06:39:08 UTC,2018-01-05 06:39:08 UTC,2023-10-27 03:26:27 UTC,other
4070938,204819,,,2018-01-05 06:39:12 UTC,2018-01-05 06:39:12 UTC,2023-10-27 03:26:32 UTC,other
4070940,204841,,,2018-01-05 06:39:16 UTC,2018-01-05 06:39:16 UTC,2023-10-27 03:26:37 UTC,other
4070942,204846,,,2018-01-05 06:39:19 UTC,2018-01-05 06:39:19 UTC,2023-10-27 03:26:40 UTC,other
4070943,204858,,,2018-01-05 06:39:20 UTC,2018-01-05 06:39:20 UTC,2023-10-27 03:26:42 UTC,other
4070944,204896,,,2018-01-05 06:39:22 UTC,2018-01-05 06:39:22 UTC,2023-10-27 03:26:45 UTC,other
4070945,204957,,,2018-01-05 06:39:23 UTC,2018-01-05 06:39:23 UTC,2023-10-27 03:26:48 UTC,other
4070946,205594,,,2018-01-05 06:39:29 UTC,2018-01-05 06:39:29 UTC,2023-10-27 03:26:58 UTC,other
4070947,205608,,,2018-01-05 06:39:30 UTC,2018-01-05 06:39:30 UTC,2023-10-27 03:27:00 UTC,other
4070949,205741,,,2018-01-05 06:39:32 UTC,2018-01-05 06:39:32 UTC,2023-10-27 03:27:01 UTC,other
4070950,206066,,,2018-01-05 06:39:32 UTC,2018-01-05 06:39:32 UTC,2023-10-27 03:27:03 UTC,other
4070951,206577,,,2018-01-05 06:39:36 UTC,2018-01-05 06:39:36 UTC,2023-10-27 03:27:06 UTC,other
4070952,207103,,,2018-01-05 06:39:44 UTC,2018-01-05 06:39:44 UTC,2023-10-27 03:27:09 UTC,other
4070953,207118,,,2018-01-05 06:39:45 UTC,2018-01-05 06:39:45 UTC,2023-10-27 03:27:10 UTC,other
4070954,207983,,,2018-01-05 06:39:47 UTC,2018-01-05 06:39:47 UTC,2023-10-27 03:27:11 UTC,other
4070955,208289,,,2018-01-05 06:39:49 UTC,2018-01-05 06:39:49 UTC,2023-10-27 03:27:13 UTC,other
4070957,208297,,,2018-01-05 06:40:02 UTC,2018-01-05 06:40:02 UTC,2023-10-27 03:27:15 UTC,other
4070958,208299,,,2018-01-05 06:40:05 UTC,2018-01-05 06:40:05 UTC,2023-10-27 03:27:17 UTC,other
4070959,208302,,,2018-01-05 06:40:07 UTC,2018-01-05 06:40:07 UTC,2023-10-27 03:27:19 UTC,other
4070960,210137,,,2018-01-05 06:40:17 UTC,2018-01-05 06:40:17 UTC,2023-10-27 03:27:24 UTC,other
4070961,210223,,,2018-01-05 06:40:18 UTC,2018-01-05 06:40:18 UTC,2023-10-27 03:27:26 UTC,other
4070962,210228,,,2018-01-05 06:40:23 UTC,2018-01-05 06:40:23 UTC,2023-10-27 03:27:27 UTC,other
4070963,211152,,,2018-01-05 06:40:30 UTC,2018-01-05 06:40:30 UTC,2023-10-27 03:27:34 UTC,other
4070964,211158,,,2018-01-05 06:40:34 UTC,2018-01-05 06:40:34 UTC,2023-10-27 03:27:36 UTC,other
4070965,211162,,,2018-01-05 06:40:35 UTC,2018-01-05 06:40:35 UTC,2023-10-27 03:27:37 UTC,other
4070966,221096,,,2018-01-05 06:41:01 UTC,2018-01-05 06:41:01 UTC,2023-10-27 03:27:44 UTC,other
4070967,222800,,,2018-01-05 06:41:03 UTC,2018-01-05 06:41:03 UTC,2023-10-27 03:27:45 UTC,other
4070968,230631,,,2018-01-05 06:41:33 UTC,2018-01-05 06:41:33 UTC,2023-10-27 03:28:05 UTC,other
4070969,230641,,,2018-01-05 06:41:35 UTC,2018-01-05 06:41:35 UTC,2023-10-27 03:28:06 UTC,other
4070970,230661,,,2018-01-05 06:41:36 UTC,2018-01-05 06:41:36 UTC,2023-10-27 03:28:07 UTC,other
4070971,230667,,,2018-01-05 06:41:39 UTC,2018-01-05 06:41:39 UTC,2023-10-27 03:28:08 UTC,other
4070972,243827,,,2018-01-05 06:42:00 UTC,2018-01-05 06:42:00 UTC,2023-10-27 03:28:14 UTC,other
4070973,243842,,,2018-01-05 06:42:02 UTC,2018-01-05 06:42:02 UTC,2023-10-27 03:28:15 UTC,other
4070974,243848,,,2018-01-05 06:42:04 UTC,2018-01-05 06:42:04 UTC,2023-10-27 03:28:16 UTC,other
4070975,243852,,,2018-01-05 06:42:05 UTC,2018-01-05 06:42:05 UTC,2023-10-27 03:28:17 UTC,other
4070976,247930,,,2018-01-05 06:42:12 UTC,2018-01-05 06:42:12 UTC,2023-10-27 03:28:22 UTC,other
4070977,247939,,,2018-01-05 06:42:13 UTC,2018-01-05 06:42:13 UTC,2023-10-27 03:28:23 UTC,other
4070978,248733,,,2018-01-05 06:42:14 UTC,2018-01-05 06:42:14 UTC,2023-10-27 03:28:24 UTC,other
4070979,248762,,,2018-01-05 06:42:15 UTC,2018-01-05 06:42:15 UTC,2023-10-27 03:28:24 UTC,other
4070980,248766,,,2018-01-05 06:42:19 UTC,2018-01-05 06:42:19 UTC,2023-10-27 03:28:26 UTC,other
4070981,248779,,,2018-01-05 06:42:23 UTC,2018-01-05 06:42:23 UTC,2023-10-27 03:28:27 UTC,other
4070982,250011,,,2018-01-05 06:42:38 UTC,2018-01-05 06:42:38 UTC,2023-10-27 03:28:32 UTC,other
4070983,250022,,,2018-01-05 06:42:39 UTC,2018-01-05 06:42:39 UTC,2023-10-27 03:28:33 UTC,other
4070984,250037,,,2018-01-05 06:42:40 UTC,2018-01-05 06:42:40 UTC,2023-10-27 03:28:34 UTC,other
4070985,257812,,,2018-01-05 06:43:17 UTC,2018-01-05 06:43:17 UTC,2023-10-27 03:28:40 UTC,other
4070986,257823,,,2018-01-05 06:43:18 UTC,2018-01-05 06:43:18 UTC,2023-10-27 03:28:41 UTC,other
4070987,257840,,,2018-01-05 06:43:21 UTC,2018-01-05 06:43:21 UTC,2023-10-27 03:28:42 UTC,other
4070988,258124,,,2018-01-05 06:43:26 UTC,2018-01-05 06:43:26 UTC,2023-10-27 03:28:45 UTC,other
4070989,264280,,,2018-01-05 06:43:43 UTC,2018-01-05 06:43:43 UTC,2023-10-27 03:28:54 UTC,other
4070990,264367,,,2018-01-05 06:43:46 UTC,2018-01-05 06:43:46 UTC,2023-10-27 03:28:55 UTC,other
4070991,264879,,,2018-01-05 06:43:47 UTC,2018-01-05 06:43:47 UTC,2023-10-27 03:28:57 UTC,other
4070992,272020,,,2018-01-05 06:43:55 UTC,2018-01-05 06:43:55 UTC,2023-10-27 03:29:01 UTC,other
4070993,276152,,,2018-01-05 06:44:15 UTC,2018-01-05 06:44:15 UTC,2023-10-27 03:29:11 UTC,other
4070994,276183,,,2018-01-05 06:44:17 UTC,2018-01-05 06:44:17 UTC,2023-10-27 03:29:12 UTC,other
4070995,276252,,,2018-01-05 06:44:19 UTC,2018-01-05 06:44:19 UTC,2023-10-27 03:29:13 UTC,other
4070996,276260,,,2018-01-05 06:44:21 UTC,2018-01-05 06:44:21 UTC,2023-10-27 03:29:14 UTC,other
4070997,276269,,,2018-01-05 06:44:22 UTC,2018-01-05 06:44:22 UTC,2023-10-27 03:29:15 UTC,other
4070998,277150,,,2018-01-05 06:44:27 UTC,2018-01-05 06:44:27 UTC,2023-10-27 03:29:16 UTC,other
4070999,277153,,,2018-01-05 06:44:27 UTC,2018-01-05 06:44:27 UTC,2023-10-27 03:29:17 UTC,other
4071002,281805,,,2018-01-05 06:44:41 UTC,2018-01-05 06:44:41 UTC,2023-10-27 03:29:29 UTC,other
4071003,281852,,,2018-01-05 06:44:43 UTC,2018-01-05 06:44:43 UTC,2023-10-27 03:29:30 UTC,other
4071004,281924,,,2018-01-05 06:44:49 UTC,2018-01-05 06:44:49 UTC,2023-10-27 03:29:33 UTC,other
4071005,281969,,,2018-01-05 06:44:49 UTC,2018-01-05 06:44:49 UTC,2023-10-27 03:29:34 UTC,other
4071006,281972,,,2018-01-05 06:44:52 UTC,2018-01-05 06:44:52 UTC,2023-10-27 03:29:35 UTC,other
4071012,285784,,,2018-01-05 06:45:31 UTC,2018-01-05 06:45:31 UTC,2023-10-27 03:29:43 UTC,other
4071013,286108,,,2018-01-05 06:45:32 UTC,2018-01-05 06:45:32 UTC,2023-10-27 03:29:43 UTC,other
4071014,286120,,,2018-01-05 06:45:33 UTC,2018-01-05 06:45:33 UTC,2023-10-27 03:29:44 UTC,other
4071015,286895,,,2018-01-05 06:45:40 UTC,2018-01-05 06:45:40 UTC,2023-10-27 03:29:49 UTC,other
4071016,286963,,,2018-01-05 06:45:41 UTC,2018-01-05 06:45:41 UTC,2023-10-27 03:29:50 UTC,other
4071017,292453,,,2018-01-05 06:45:47 UTC,2018-01-05 06:45:47 UTC,2023-10-27 03:29:53 UTC,other
4071018,292465,,,2018-01-05 06:45:48 UTC,2018-01-05 06:45:48 UTC,2023-10-27 03:29:54 UTC,other
4071019,292474,,,2018-01-05 06:45:49 UTC,2018-01-05 06:45:49 UTC,2023-10-27 03:29:55 UTC,other
4071020,292742,,,2018-01-05 06:45:51 UTC,2018-01-05 06:45:51 UTC,2023-10-27 03:29:55 UTC,other
4071021,292782,,,2018-01-05 06:45:53 UTC,2018-01-05 06:45:53 UTC,2023-10-27 03:29:56 UTC,other
4071022,293446,,,2018-01-05 06:45:55 UTC,2018-01-05 06:45:55 UTC,2023-10-27 03:29:57 UTC,other
4071023,293577,,,2018-01-05 06:45:56 UTC,2018-01-05 06:45:56 UTC,2023-10-27 03:29:58 UTC,other
4071024,293585,,,2018-01-05 06:45:59 UTC,2018-01-05 06:45:59 UTC,2023-10-27 03:30:00 UTC,other
4071025,293603,,,2018-01-05 06:46:03 UTC,2018-01-05 06:46:03 UTC,2023-10-27 03:30:02 UTC,other
4071026,293725,,,2018-01-05 06:46:05 UTC,2018-01-05 06:46:05 UTC,2023-10-27 03:30:04 UTC,other
4071027,294518,,,2018-01-05 06:46:08 UTC,2018-01-05 06:46:08 UTC,2023-10-27 03:30:05 UTC,other
4071028,294672,,,2018-01-05 06:46:11 UTC,2018-01-05 06:46:11 UTC,2023-10-27 03:30:06 UTC,other
4071029,294689,,,2018-01-05 06:46:13 UTC,2018-01-05 06:46:13 UTC,2023-10-27 03:30:07 UTC,other
4071030,294691,,,2018-01-05 06:46:15 UTC,2018-01-05 06:46:15 UTC,2023-10-27 03:30:08 UTC,other
4071031,294893,,,2018-01-05 06:46:17 UTC,2018-01-05 06:46:17 UTC,2023-10-27 03:30:08 UTC,other
4071032,295843,,,2018-01-05 06:46:32 UTC,2018-01-05 06:46:32 UTC,2023-10-27 03:30:10 UTC,other
4071033,297556,,,2018-01-05 06:46:41 UTC,2018-01-05 06:46:41 UTC,2023-10-27 03:30:16 UTC,other
4071034,297629,,,2018-01-05 06:46:44 UTC,2018-01-05 06:46:44 UTC,2023-10-27 03:30:19 UTC,other
4071035,297634,,,2018-01-05 06:46:44 UTC,2018-01-05 06:46:44 UTC,2023-10-27 03:30:19 UTC,other
4071036,297640,,,2018-01-05 06:46:45 UTC,2018-01-05 06:46:45 UTC,2023-10-27 03:30:19 UTC,other
4071037,297718,,,2018-01-05 06:46:47 UTC,2018-01-05 06:46:47 UTC,2023-10-27 03:30:20 UTC,other
4071038,298531,,,2018-01-05 06:46:48 UTC,2018-01-05 06:46:48 UTC,2023-10-27 03:30:21 UTC,other
4071039,300079,,,2018-01-05 06:46:56 UTC,2018-01-05 06:46:56 UTC,2023-10-27 03:30:25 UTC,other
4071040,300383,,,2018-01-05 06:46:57 UTC,2018-01-05 06:46:57 UTC,2023-10-27 03:30:25 UTC,other
4071041,305804,,,2018-01-05 06:47:14 UTC,2018-01-05 06:47:14 UTC,2023-10-27 03:30:33 UTC,other
4071042,305805,,,2018-01-05 06:47:14 UTC,2018-01-05 06:47:14 UTC,2023-10-27 03:30:34 UTC,other
4071043,305811,,,2018-01-05 06:47:17 UTC,2018-01-05 06:47:17 UTC,2023-10-27 03:30:34 UTC,other
4071044,305994,,,2018-01-05 06:47:19 UTC,2018-01-05 06:47:19 UTC,2023-10-27 03:30:36 UTC,other
4071045,307657,,,2018-01-05 06:48:04 UTC,2018-01-05 06:48:04 UTC,2023-10-27 03:30:39 UTC,other
4071046,310549,,,2018-01-05 06:48:11 UTC,2018-01-05 06:48:11 UTC,2023-10-27 03:30:43 UTC,other
4071047,310561,,,2018-01-05 06:48:13 UTC,2018-01-05 06:48:13 UTC,2023-10-27 03:30:43 UTC,other
4071048,310566,,,2018-01-05 06:48:14 UTC,2018-01-05 06:48:14 UTC,2023-10-27 03:30:44 UTC,other
4071049,311043,,,2018-01-05 06:48:27 UTC,2018-01-05 06:48:27 UTC,2023-10-27 03:30:51 UTC,other
4071050,318067,,,2018-01-05 06:48:39 UTC,2018-01-05 06:48:39 UTC,2023-10-27 03:30:58 UTC,other
4071051,323673,,,2018-01-05 06:48:48 UTC,2018-01-05 06:48:48 UTC,2023-10-27 03:31:03 UTC,other
4071052,323939,,,2018-01-05 06:48:48 UTC,2018-01-05 06:48:48 UTC,2023-10-27 03:31:03 UTC,other
4071053,323996,,,2018-01-05 06:48:49 UTC,2018-01-05 06:48:49 UTC,2023-10-27 03:31:03 UTC,other
4071054,324002,,,2018-01-05 06:48:50 UTC,2018-01-05 06:48:50 UTC,2023-10-27 03:31:04 UTC,other
4071055,324041,,,2018-01-05 06:48:51 UTC,2018-01-05 06:48:51 UTC,2023-10-27 03:31:04 UTC,other
4071056,324049,,,2018-01-05 06:48:51 UTC,2018-01-05 06:48:51 UTC,2023-10-27 03:31:04 UTC,other
4071057,324059,,,2018-01-05 06:48:54 UTC,2018-01-05 06:48:54 UTC,2023-10-27 03:31:05 UTC,other
4071058,324060,,,2018-01-05 06:48:55 UTC,2018-01-05 06:48:55 UTC,2023-10-27 03:31:06 UTC,other
4071059,324065,,,2018-01-05 06:48:59 UTC,2018-01-05 06:48:59 UTC,2023-10-27 03:31:06 UTC,other
4071060,324074,,,2018-01-05 06:49:00 UTC,2018-01-05 06:49:00 UTC,2023-10-27 03:31:07 UTC,other
4071061,324077,,,2018-01-05 06:49:01 UTC,2018-01-05 06:49:01 UTC,2023-10-27 03:31:07 UTC,other
4071062,324100,,,2018-01-05 06:49:03 UTC,2018-01-05 06:49:03 UTC,2023-10-27 03:31:08 UTC,other
4071063,324110,,,2018-01-05 06:49:03 UTC,2018-01-05 06:49:03 UTC,2023-10-27 03:31:08 UTC,other
4071064,324121,,,2018-01-05 06:49:05 UTC,2018-01-05 06:49:05 UTC,2023-10-27 03:31:09 UTC,other
4071065,324129,,,2018-01-05 06:49:06 UTC,2018-01-05 06:49:06 UTC,2023-10-27 03:31:10 UTC,other
4071066,324133,,,2018-01-05 06:49:07 UTC,2018-01-05 06:49:07 UTC,2023-10-27 03:31:10 UTC,other
4071067,324140,,,2018-01-05 06:49:08 UTC,2018-01-05 06:49:08 UTC,2023-10-27 03:31:11 UTC,other
4071068,324181,,,2018-01-05 06:49:09 UTC,2018-01-05 06:49:09 UTC,2023-10-27 03:31:11 UTC,other
4071069,324193,,,2018-01-05 06:49:10 UTC,2018-01-05 06:49:10 UTC,2023-10-27 03:31:12 UTC,other
4071070,324230,,,2018-01-05 06:49:11 UTC,2018-01-05 06:49:11 UTC,2023-10-27 03:31:12 UTC,other
4071071,327095,,,2018-01-05 06:49:22 UTC,2018-01-05 06:49:22 UTC,2023-10-27 03:31:18 UTC,other
4071072,327125,,,2018-01-05 06:49:24 UTC,2018-01-05 06:49:24 UTC,2023-10-27 03:31:19 UTC,other
4071073,329857,,,2018-01-05 06:49:38 UTC,2018-01-05 06:49:38 UTC,2023-10-27 03:31:31 UTC,other
4071074,330626,,,2018-01-05 06:49:45 UTC,2018-01-05 06:49:45 UTC,2023-10-27 03:31:34 UTC,other
4071075,339324,,,2018-01-05 06:49:56 UTC,2018-01-05 06:49:56 UTC,2023-10-27 03:31:38 UTC,other
4071076,339344,,,2018-01-05 06:49:56 UTC,2018-01-05 06:49:56 UTC,2023-10-27 03:31:39 UTC,other
4071077,339356,,,2018-01-05 06:49:58 UTC,2018-01-05 06:49:58 UTC,2023-10-27 03:31:39 UTC,other
4071078,350344,,,2018-01-05 06:50:16 UTC,2018-01-05 06:50:16 UTC,2023-10-27 03:31:49 UTC,other
4071079,350368,,,2018-01-05 06:50:18 UTC,2018-01-05 06:50:18 UTC,2023-10-27 03:31:49 UTC,other
4071080,350835,,,2018-01-05 06:50:19 UTC,2018-01-05 06:50:19 UTC,2023-10-27 03:31:50 UTC,other
4071081,354912,,,2018-01-05 06:50:28 UTC,2018-01-05 06:50:28 UTC,2023-10-27 03:31:50 UTC,other
4071082,354925,,,2018-01-05 06:50:29 UTC,2018-01-05 06:50:29 UTC,2023-10-27 03:31:52 UTC,other
4071083,355843,,,2018-01-05 06:50:32 UTC,2018-01-05 06:50:32 UTC,2023-10-27 03:31:53 UTC,other
4071084,360488,,,2018-01-05 06:50:47 UTC,2018-01-05 06:50:47 UTC,2023-10-27 03:31:58 UTC,other
4071085,363867,,,2018-01-05 06:50:50 UTC,2018-01-05 06:50:50 UTC,2023-10-27 03:31:59 UTC,other
4071086,367795,,,2018-01-05 06:50:53 UTC,2018-01-05 06:50:53 UTC,2023-10-27 03:32:02 UTC,other
4071087,369794,,,2018-01-05 06:51:02 UTC,2018-01-05 06:51:02 UTC,2023-10-27 03:32:06 UTC,other
4071088,369823,,,2018-01-05 06:51:02 UTC,2018-01-05 06:51:02 UTC,2023-10-27 03:32:07 UTC,other
4071089,369836,,,2018-01-05 06:51:05 UTC,2018-01-05 06:51:05 UTC,2023-10-27 03:32:07 UTC,other
4071091,369843,,,2018-01-05 06:51:06 UTC,2018-01-05 06:51:06 UTC,2023-10-27 03:32:08 UTC,other
4071092,370751,,,2018-01-05 06:51:08 UTC,2018-01-05 06:51:08 UTC,2023-10-27 03:32:08 UTC,other
4071093,371113,,,2018-01-05 06:51:09 UTC,2018-01-05 06:51:09 UTC,2023-10-27 03:32:09 UTC,other
4071094,371126,,,2018-01-05 06:51:10 UTC,2018-01-05 06:51:10 UTC,2023-10-27 03:32:10 UTC,other
4071095,371155,,,2018-01-05 06:51:12 UTC,2018-01-05 06:51:12 UTC,2023-10-27 03:32:10 UTC,other
4071096,377635,,,2018-01-05 06:51:30 UTC,2018-01-05 06:51:30 UTC,2023-10-27 03:32:19 UTC,other
4071097,377638,,,2018-01-05 06:51:32 UTC,2018-01-05 06:51:32 UTC,2023-10-27 03:32:20 UTC,other
4071098,377642,,,2018-01-05 06:51:33 UTC,2018-01-05 06:51:33 UTC,2023-10-27 03:32:21 UTC,other
4071099,377646,,,2018-01-05 06:51:34 UTC,2018-01-05 06:51:34 UTC,2023-10-27 03:32:22 UTC,other
4071100,377649,,,2018-01-05 06:51:36 UTC,2018-01-05 06:51:36 UTC,2023-10-27 03:32:22 UTC,other
4071101,377651,,,2018-01-05 06:51:36 UTC,2018-01-05 06:51:36 UTC,2023-10-27 03:32:22 UTC,other
4071102,379335,,,2018-01-05 06:51:50 UTC,2018-01-05 06:51:50 UTC,2023-10-27 03:32:31 UTC,other
4071103,380006,,,2018-01-05 06:52:10 UTC,2018-01-05 06:52:10 UTC,2023-10-27 03:32:50 UTC,other
4071104,381693,,,2018-01-05 06:52:26 UTC,2018-01-05 06:52:26 UTC,2023-10-27 03:32:58 UTC,other
4071105,384078,,,2018-01-05 06:52:38 UTC,2018-01-05 06:52:38 UTC,2023-10-27 03:33:08 UTC,other
4071106,384468,,,2018-01-05 06:53:11 UTC,2018-01-05 06:53:11 UTC,2023-10-27 03:33:27 UTC,other
4071107,385700,,,2018-01-05 06:53:19 UTC,2018-01-05 06:53:19 UTC,2023-10-27 03:33:33 UTC,other
4071108,386523,,,2018-01-05 06:53:40 UTC,2018-01-05 06:53:40 UTC,2023-10-27 03:33:42 UTC,other
4071109,387606,,,2018-01-05 06:53:48 UTC,2018-01-05 06:53:48 UTC,2023-10-27 03:33:46 UTC,other
4071110,387616,,,2018-01-05 06:53:49 UTC,2018-01-05 06:53:49 UTC,2023-10-27 03:33:47 UTC,other
4071111,387627,,,2018-01-05 06:53:50 UTC,2018-01-05 06:53:50 UTC,2023-10-27 03:33:47 UTC,other
