id,post_id,topic_id,post_number,created_at,updated_at,deleted_at,deleted_by
4373931,1722919,36745,4642,2018-03-02 08:18:35 UTC,2018-03-02 08:18:35 UTC,,
4373945,1722929,41618,1773,2018-03-02 08:22:12 UTC,2018-03-02 08:22:12 UTC,,
4373949,1722931,41618,1775,2018-03-02 08:24:25 UTC,2018-03-02 08:24:25 UTC,,
4373950,1722933,41618,1777,2018-03-02 08:25:18 UTC,2018-03-02 08:25:18 UTC,,
4374020,1722956,36745,4650,2018-03-02 09:06:41 UTC,2018-03-02 09:06:41 UTC,,
4373942,1722925,41618,1771,2018-03-02 08:20:15 UTC,2018-03-02 08:20:15 UTC,,
4373960,1722936,41618,1780,2018-03-02 08:31:58 UTC,2018-03-02 08:31:58 UTC,,
4373962,1722939,41618,1781,2018-03-02 08:33:53 UTC,2018-03-02 08:33:53 UTC,,
4373978,1722941,41618,1783,2018-03-02 08:40:51 UTC,2018-03-02 08:40:51 UTC,,
4373979,1722942,41618,1784,2018-03-02 08:40:52 UTC,2018-03-02 08:40:52 UTC,,
4373980,1722946,41618,1786,2018-03-02 08:40:54 UTC,2018-03-02 08:40:54 UTC,,
4373981,1722945,41618,1785,2018-03-02 08:40:55 UTC,2018-03-02 08:40:55 UTC,,
4374028,1722959,36745,4652,2018-03-02 09:09:00 UTC,2018-03-02 09:09:00 UTC,,
4374041,1722960,36745,4653,2018-03-02 09:10:33 UTC,2018-03-02 09:10:33 UTC,,
4374042,1722961,36745,4654,2018-03-02 09:10:34 UTC,2018-03-02 09:10:34 UTC,,
4374043,1722962,36745,4655,2018-03-02 09:10:51 UTC,2018-03-02 09:10:51 UTC,,
4374050,1722966,36745,4659,2018-03-02 09:13:24 UTC,2018-03-02 09:13:24 UTC,,
4374051,1722965,36745,4658,2018-03-02 09:13:32 UTC,2018-03-02 09:13:32 UTC,,
4374062,1707767,41099,65,2018-03-02 09:17:22 UTC,2018-03-02 09:17:22 UTC,,
4374064,1722970,36745,4662,2018-03-02 09:18:09 UTC,2018-03-02 09:18:09 UTC,,
4374065,1722971,36745,4663,2018-03-02 09:18:10 UTC,2018-03-02 09:18:10 UTC,,
4374096,1722972,36745,4664,2018-03-02 09:20:54 UTC,2018-03-02 09:20:54 UTC,,
4374123,1721423,32781,1475,2018-03-02 09:29:42 UTC,2018-03-02 09:29:42 UTC,,
4374126,1722982,36745,4673,2018-03-02 09:31:16 UTC,2018-03-02 09:31:16 UTC,,
4374127,1722983,36745,4674,2018-03-02 09:31:17 UTC,2018-03-02 09:31:17 UTC,,
4374095,1722973,36745,4665,2018-03-02 09:20:54 UTC,2018-03-02 09:20:54 UTC,,
4374097,1722974,36745,4666,2018-03-02 09:20:55 UTC,2018-03-02 09:20:55 UTC,,
4374157,1722990,41842,11,2018-03-02 09:45:13 UTC,2018-03-02 09:45:13 UTC,,
4374172,1722999,36745,4683,2018-03-02 09:54:49 UTC,2018-03-02 09:54:49 UTC,,
4374191,1723006,41862,3,2018-03-02 10:05:39 UTC,2018-03-02 10:05:39 UTC,,
4374108,1722977,36745,4669,2018-03-02 09:23:13 UTC,2018-03-02 09:23:13 UTC,,
4374109,1722978,36745,4670,2018-03-02 09:23:15 UTC,2018-03-02 09:23:15 UTC,,
4374143,1722986,36745,4677,2018-03-02 09:36:57 UTC,2018-03-02 09:36:57 UTC,,
4374145,1722988,41859,33,2018-03-02 09:40:45 UTC,2018-03-02 09:40:45 UTC,,
4374146,1722987,23085,2844,2018-03-02 09:40:53 UTC,2018-03-02 09:40:53 UTC,,
4374162,1722994,36745,4680,2018-03-02 09:51:21 UTC,2018-03-02 09:51:21 UTC,,
4374177,1723001,36745,4685,2018-03-02 09:57:15 UTC,2018-03-02 09:57:15 UTC,,
4374255,1723010,36745,4688,2018-03-02 10:38:59 UTC,2018-03-02 10:38:59 UTC,,
4374257,1723007,36745,4686,2018-03-02 10:39:03 UTC,2018-03-02 10:39:03 UTC,,
4374256,1723009,36745,4687,2018-03-02 10:39:01 UTC,2018-03-02 10:39:01 UTC,,
4374286,1723014,36745,4690,2018-03-02 11:01:20 UTC,2018-03-02 11:01:20 UTC,,
4374289,1723015,41862,4,2018-03-02 11:20:33 UTC,2018-03-02 11:20:33 UTC,,
4374292,1723018,41862,6,2018-03-02 11:29:50 UTC,2018-03-02 11:29:50 UTC,,
4374293,1723020,41862,8,2018-03-02 11:30:16 UTC,2018-03-02 11:30:16 UTC,,
4374294,1723023,41862,11,2018-03-02 11:31:15 UTC,2018-03-02 11:31:15 UTC,,
4374295,1723022,41862,10,2018-03-02 11:31:15 UTC,2018-03-02 11:31:15 UTC,,
4374715,1723055,41348,156,2018-03-02 15:08:55 UTC,2018-03-02 15:08:55 UTC,,
4374713,1723047,41348,155,2018-03-02 15:08:53 UTC,2018-03-02 15:08:53 UTC,,
4374719,1723081,41835,41,2018-03-02 15:09:28 UTC,2018-03-02 15:09:28 UTC,,
4374720,1723090,41835,42,2018-03-02 15:09:30 UTC,2018-03-02 15:09:30 UTC,,
4374723,1723126,36745,4691,2018-03-02 15:10:05 UTC,2018-03-02 15:10:05 UTC,,
4374708,1723100,39497,3582,2018-03-02 15:07:20 UTC,2018-03-02 15:07:20 UTC,,
4374717,1723037,41862,13,2018-03-02 15:09:09 UTC,2018-03-02 15:09:09 UTC,,
4374714,1723041,41348,154,2018-03-02 15:08:54 UTC,2018-03-02 15:08:54 UTC,,
4374716,1723060,41842,13,2018-03-02 15:08:59 UTC,2018-03-02 15:08:59 UTC,,
4374718,1723072,41862,14,2018-03-02 15:09:10 UTC,2018-03-02 15:09:10 UTC,,
4374721,1723075,41835,40,2018-03-02 15:09:33 UTC,2018-03-02 15:09:33 UTC,,
4374855,1723205,36745,4692,2018-03-02 15:48:07 UTC,2018-03-02 15:48:07 UTC,,
4374858,1723199,32275,4481,2018-03-02 15:50:03 UTC,2018-03-02 15:50:03 UTC,,
4374859,1723206,32275,4482,2018-03-02 15:50:03 UTC,2018-03-02 15:50:03 UTC,,
4374881,1723212,36745,4694,2018-03-02 15:59:39 UTC,2018-03-02 15:59:39 UTC,,
4375060,1720838,19347,1271,2018-03-02 16:52:08 UTC,2018-03-02 16:52:08 UTC,,
4374913,1723216,36745,4696,2018-03-02 16:18:33 UTC,2018-03-02 16:18:33 UTC,,
4374914,1723214,36745,4695,2018-03-02 16:18:34 UTC,2018-03-02 16:18:34 UTC,,
4374912,1723230,32275,4484,2018-03-02 16:17:45 UTC,2018-03-02 16:17:45 UTC,,
4375057,1723245,41862,17,2018-03-02 16:50:30 UTC,2018-03-02 16:50:30 UTC,,
4375058,1723236,41618,1790,2018-03-02 16:50:55 UTC,2018-03-02 16:50:55 UTC,,
4375059,1720836,19347,1270,2018-03-02 16:52:06 UTC,2018-03-02 16:52:06 UTC,,
4375061,1720855,19347,1272,2018-03-02 16:52:10 UTC,2018-03-02 16:52:10 UTC,,
4375062,1723083,19347,1273,2018-03-02 16:52:11 UTC,2018-03-02 16:52:11 UTC,,
4375081,1723256,39497,3584,2018-03-02 17:03:48 UTC,2018-03-02 17:03:48 UTC,,
4375094,1723258,39497,3586,2018-03-02 17:12:09 UTC,2018-03-02 17:12:09 UTC,,
4375095,1723259,39497,3587,2018-03-02 17:12:10 UTC,2018-03-02 17:12:10 UTC,,
4375096,1723260,41618,1792,2018-03-02 17:12:36 UTC,2018-03-02 17:12:36 UTC,,
4375098,1723263,41618,1793,2018-03-02 17:13:30 UTC,2018-03-02 17:13:30 UTC,,
4375112,1723277,41618,1801,2018-03-02 17:20:30 UTC,2018-03-02 17:20:30 UTC,,
4375130,1723285,41862,19,2018-03-02 17:27:56 UTC,2018-03-02 17:27:56 UTC,,
4375153,1723297,41499,2118,2018-03-02 17:41:30 UTC,2018-03-02 17:41:30 UTC,,
4375100,1723266,41618,1795,2018-03-02 17:14:02 UTC,2018-03-02 17:14:02 UTC,,
4375101,1723267,41618,1796,2018-03-02 17:14:16 UTC,2018-03-02 17:14:16 UTC,,
4375108,1723271,41618,1799,2018-03-02 17:17:55 UTC,2018-03-02 17:17:55 UTC,,
4375126,1723280,41499,2116,2018-03-02 17:22:59 UTC,2018-03-02 17:22:59 UTC,,
4375103,1723268,41618,1797,2018-03-02 17:16:09 UTC,2018-03-02 17:16:09 UTC,,
4375146,1723291,41862,21,2018-03-02 17:38:13 UTC,2018-03-02 17:38:13 UTC,,
4375147,1723292,41618,1803,2018-03-02 17:38:23 UTC,2018-03-02 17:38:23 UTC,,
4375111,1723044,41711,81,2018-03-02 17:19:36 UTC,2018-03-02 17:19:36 UTC,,
4375151,1723296,41618,1805,2018-03-02 17:39:54 UTC,2018-03-02 17:39:54 UTC,,
4375158,1723300,41499,2120,2018-03-02 17:45:54 UTC,2018-03-02 17:45:54 UTC,,
4375159,1723301,41618,1806,2018-03-02 17:45:57 UTC,2018-03-02 17:45:57 UTC,,
4375169,1723306,41618,1808,2018-03-02 17:51:34 UTC,2018-03-02 17:51:34 UTC,,
4375176,1723311,41618,1811,2018-03-02 17:55:28 UTC,2018-03-02 17:55:28 UTC,,
4375376,1723365,19347,1274,2018-03-02 19:38:23 UTC,2018-03-02 19:38:23 UTC,,
4375378,1723361,41618,1814,2018-03-02 19:38:35 UTC,2018-03-02 19:38:35 UTC,,
4375379,1723313,41618,1813,2018-03-02 19:38:39 UTC,2018-03-02 19:38:39 UTC,,
4375380,1723314,41862,22,2018-03-02 19:39:56 UTC,2018-03-02 19:39:56 UTC,,
4375688,1723420,41837,7,2018-03-02 21:55:04 UTC,2018-03-02 21:55:04 UTC,,
4375698,1723471,41618,1819,2018-03-02 21:56:42 UTC,2018-03-02 21:56:42 UTC,,
4375699,1723398,41618,1818,2018-03-02 21:56:43 UTC,2018-03-02 21:56:43 UTC,,
4375687,1723408,19347,1275,2018-03-02 21:54:58 UTC,2018-03-02 21:54:58 UTC,,
4375692,1723447,39497,3591,2018-03-02 21:56:09 UTC,2018-03-02 21:56:09 UTC,,
4375694,1723397,41618,1817,2018-03-02 21:56:19 UTC,2018-03-02 21:56:19 UTC,,
4375715,1723442,41859,37,2018-03-02 22:01:15 UTC,2018-03-02 22:01:15 UTC,,
4376304,1723758,41348,158,2018-03-02 23:33:25 UTC,2018-03-02 23:33:25 UTC,,
4376544,1723857,41837,9,2018-03-03 00:36:06 UTC,2018-03-03 00:36:06 UTC,,
4376801,1723893,21625,3354,2018-03-03 01:55:51 UTC,2018-03-03 01:55:51 UTC,,
4376803,1723900,41618,1821,2018-03-03 01:56:18 UTC,2018-03-03 01:56:18 UTC,,
4376812,1723918,41618,1823,2018-03-03 02:01:20 UTC,2018-03-03 02:01:20 UTC,,
4376814,1719775,25080,6109,2018-03-03 02:01:45 UTC,2018-03-03 02:01:45 UTC,,
4376816,1723916,25080,6114,2018-03-03 02:01:49 UTC,2018-03-03 02:01:49 UTC,,
4376817,1723921,41618,1825,2018-03-03 02:02:10 UTC,2018-03-03 02:02:10 UTC,,
4376851,1723894,32781,1477,2018-03-03 02:16:11 UTC,2018-03-03 02:16:11 UTC,,
4376939,1723988,41618,1854,2018-03-03 02:34:44 UTC,2018-03-03 02:34:44 UTC,,
4376845,1723942,41618,1835,2018-03-03 02:14:40 UTC,2018-03-03 02:14:40 UTC,,
4376854,1723950,25080,6123,2018-03-03 02:17:25 UTC,2018-03-03 02:17:25 UTC,,
4376866,1723954,25080,6125,2018-03-03 02:19:22 UTC,2018-03-03 02:19:22 UTC,,
4376881,1723963,41618,1845,2018-03-03 02:23:06 UTC,2018-03-03 02:23:06 UTC,,
4376883,1723964,41618,1846,2018-03-03 02:23:07 UTC,2018-03-03 02:23:07 UTC,,
4376853,1723948,41618,1837,2018-03-03 02:16:53 UTC,2018-03-03 02:16:53 UTC,,
4376938,1723985,41618,1853,2018-03-03 02:34:43 UTC,2018-03-03 02:34:43 UTC,,
4376878,1723961,41618,1843,2018-03-03 02:22:11 UTC,2018-03-03 02:22:11 UTC,,
4376800,1723883,41348,160,2018-03-03 01:55:42 UTC,2018-03-03 01:55:42 UTC,,
4376802,1723897,41618,1820,2018-03-03 01:56:17 UTC,2018-03-03 01:56:17 UTC,,
4376848,1723945,25080,6121,2018-03-03 02:15:46 UTC,2018-03-03 02:15:46 UTC,,
4376874,1723957,25080,6127,2018-03-03 02:20:27 UTC,2018-03-03 02:20:27 UTC,,
4376819,1723924,25080,6116,2018-03-03 02:02:53 UTC,2018-03-03 02:02:53 UTC,,
4376823,1723927,41618,1829,2018-03-03 02:04:09 UTC,2018-03-03 02:04:09 UTC,,
4376835,1723930,41618,1831,2018-03-03 02:11:21 UTC,2018-03-03 02:11:21 UTC,,
4376836,1723928,25080,6117,2018-03-03 02:12:07 UTC,2018-03-03 02:12:07 UTC,,
4376840,1723938,41618,1833,2018-03-03 02:13:07 UTC,2018-03-03 02:13:07 UTC,,
4376864,1723953,41618,1839,2018-03-03 02:18:53 UTC,2018-03-03 02:18:53 UTC,,
4376876,1723958,41618,1841,2018-03-03 02:21:12 UTC,2018-03-03 02:21:12 UTC,,
4376898,1723975,32781,1479,2018-03-03 02:26:07 UTC,2018-03-03 02:26:07 UTC,,
4376815,1720447,25080,6110,2018-03-03 02:01:46 UTC,2018-03-03 02:01:46 UTC,,
4376822,1723926,41618,1828,2018-03-03 02:04:05 UTC,2018-03-03 02:04:05 UTC,,
4376844,1723939,25080,6119,2018-03-03 02:13:50 UTC,2018-03-03 02:13:50 UTC,,
4376890,1723970,41618,1848,2018-03-03 02:24:53 UTC,2018-03-03 02:24:53 UTC,,
4376903,1723976,41618,1850,2018-03-03 02:27:09 UTC,2018-03-03 02:27:09 UTC,,
4376906,1723979,41618,1851,2018-03-03 02:27:31 UTC,2018-03-03 02:27:31 UTC,,
4376908,1723982,32781,1481,2018-03-03 02:27:57 UTC,2018-03-03 02:27:57 UTC,,
4376937,1723987,32781,1483,2018-03-03 02:34:23 UTC,2018-03-03 02:34:23 UTC,,
4377057,1724009,41618,1856,2018-03-03 03:22:59 UTC,2018-03-03 03:22:59 UTC,,
4377058,1724008,32781,1485,2018-03-03 03:23:06 UTC,2018-03-03 03:23:06 UTC,,
4377074,1724042,32781,1492,2018-03-03 03:26:59 UTC,2018-03-03 03:26:59 UTC,,
4377131,1724057,32781,1498,2018-03-03 03:34:20 UTC,2018-03-03 03:34:20 UTC,,
4377070,1724039,32781,1490,2018-03-03 03:26:02 UTC,2018-03-03 03:26:02 UTC,,
4377114,1724048,32781,1496,2018-03-03 03:30:00 UTC,2018-03-03 03:30:00 UTC,,
4377136,1724061,41618,1857,2018-03-03 03:34:46 UTC,2018-03-03 03:34:46 UTC,,
4377254,1724104,41618,1870,2018-03-03 03:58:33 UTC,2018-03-03 03:58:33 UTC,,
4377060,1724020,32781,1486,2018-03-03 03:23:10 UTC,2018-03-03 03:23:10 UTC,,
4377061,1724024,32781,1487,2018-03-03 03:23:12 UTC,2018-03-03 03:23:12 UTC,,
4377062,1724026,32781,1488,2018-03-03 03:23:16 UTC,2018-03-03 03:23:16 UTC,,
4377075,1724043,32781,1493,2018-03-03 03:27:22 UTC,2018-03-03 03:27:22 UTC,,
4377140,1724067,41618,1859,2018-03-03 03:36:29 UTC,2018-03-03 03:36:29 UTC,,
4377150,1724069,41618,1861,2018-03-03 03:38:07 UTC,2018-03-03 03:38:07 UTC,,
4377156,1724072,41618,1863,2018-03-03 03:40:04 UTC,2018-03-03 03:40:04 UTC,,
4377165,1724079,41618,1865,2018-03-03 03:43:03 UTC,2018-03-03 03:43:03 UTC,,
4377526,1724161,25080,6129,2018-03-03 04:12:34 UTC,2018-03-03 04:12:34 UTC,,
4377563,1724169,32781,1500,2018-03-03 04:13:43 UTC,2018-03-03 04:13:43 UTC,,
4377208,1724088,41618,1867,2018-03-03 03:47:37 UTC,2018-03-03 03:47:37 UTC,,
4377296,1724116,41618,1872,2018-03-03 04:02:04 UTC,2018-03-03 04:02:04 UTC,,
4377820,1724266,26971,6444,2018-03-03 04:42:50 UTC,2018-03-03 04:42:50 UTC,,
4377759,1724235,26971,6419,2018-03-03 04:37:45 UTC,2018-03-03 04:37:45 UTC,2018-03-03 05:07:21 UTC,other
4377781,1724246,26971,6428,2018-03-03 04:40:21 UTC,2018-03-03 04:40:21 UTC,2018-03-03 05:08:59 UTC,other
4377567,1724173,32781,1501,2018-03-03 04:13:50 UTC,2018-03-03 04:13:50 UTC,,
4377765,1724241,26971,6423,2018-03-03 04:39:09 UTC,2018-03-03 04:39:09 UTC,,
4377773,1724244,26971,6426,2018-03-03 04:40:02 UTC,2018-03-03 04:40:02 UTC,,
4377778,1724245,26971,6427,2018-03-03 04:40:19 UTC,2018-03-03 04:40:19 UTC,,
4377770,1724242,26971,6424,2018-03-03 04:39:54 UTC,2018-03-03 04:39:54 UTC,2018-03-03 05:08:39 UTC,other
4377782,1724248,26971,6430,2018-03-03 04:40:23 UTC,2018-03-03 04:40:23 UTC,,
4377796,1724254,26971,6434,2018-03-03 04:41:45 UTC,2018-03-03 04:41:45 UTC,,
4377799,1724257,26971,6436,2018-03-03 04:41:56 UTC,2018-03-03 04:41:56 UTC,,
4377851,1724270,26971,6448,2018-03-03 04:43:46 UTC,2018-03-03 04:43:46 UTC,,
4378083,1724346,26971,6514,2018-03-03 04:58:13 UTC,2018-03-03 04:58:13 UTC,,
4377878,1724279,26971,6455,2018-03-03 04:44:22 UTC,2018-03-03 04:44:22 UTC,2018-03-03 05:09:44 UTC,other
4378118,1724308,36745,4698,2018-03-03 04:59:48 UTC,2018-03-03 04:59:48 UTC,,
4377792,1724253,26971,6433,2018-03-03 04:41:22 UTC,2018-03-03 04:41:22 UTC,,
4377891,1724282,26971,6458,2018-03-03 04:44:52 UTC,2018-03-03 04:44:52 UTC,,
4377892,1724284,26971,6459,2018-03-03 04:45:01 UTC,2018-03-03 04:45:01 UTC,,
4378019,1724325,26971,6495,2018-03-03 04:52:50 UTC,2018-03-03 04:52:50 UTC,,
4378047,1724341,26971,6509,2018-03-03 04:55:00 UTC,2018-03-03 04:55:00 UTC,,
4378055,1724343,26971,6511,2018-03-03 04:55:29 UTC,2018-03-03 04:55:29 UTC,,
4377746,1724230,32781,1502,2018-03-03 04:34:22 UTC,2018-03-03 04:34:22 UTC,2018-03-03 05:12:19 UTC,other
4378251,1724403,41618,1874,2018-03-03 05:14:08 UTC,2018-03-03 05:14:08 UTC,,
4377800,1724259,26971,6437,2018-03-03 04:42:07 UTC,2018-03-03 04:42:07 UTC,,
4377856,1724269,26971,6447,2018-03-03 04:43:55 UTC,2018-03-03 04:43:55 UTC,,
4377858,1724276,26971,6452,2018-03-03 04:43:59 UTC,2018-03-03 04:43:59 UTC,,
4377867,1724278,26971,6454,2018-03-03 04:44:09 UTC,2018-03-03 04:44:09 UTC,,
4378035,1724334,26971,6503,2018-03-03 04:54:25 UTC,2018-03-03 04:54:25 UTC,,
4378049,1724340,26971,6508,2018-03-03 04:55:03 UTC,2018-03-03 04:55:03 UTC,,
4378088,1724352,26971,6520,2018-03-03 04:58:46 UTC,2018-03-03 04:58:46 UTC,,
4378219,1724391,26971,6552,2018-03-03 05:05:35 UTC,2018-03-03 05:05:35 UTC,2018-03-03 05:06:58 UTC,other
4377756,1724227,26971,6417,2018-03-03 04:37:32 UTC,2018-03-03 04:37:32 UTC,2018-03-03 05:07:19 UTC,other
4378039,1724333,26971,6502,2018-03-03 04:54:35 UTC,2018-03-03 04:54:35 UTC,2018-03-03 05:10:13 UTC,other
4377998,1724314,26971,6485,2018-03-03 04:50:05 UTC,2018-03-03 04:50:05 UTC,,
4377861,1724277,26971,6453,2018-03-03 04:44:00 UTC,2018-03-03 04:44:00 UTC,,
4378025,1724331,26971,6501,2018-03-03 04:53:31 UTC,2018-03-03 04:53:31 UTC,,
4378056,1724344,26971,6512,2018-03-03 04:55:40 UTC,2018-03-03 04:55:40 UTC,,
4377894,1724285,26971,6460,2018-03-03 04:45:06 UTC,2018-03-03 04:45:06 UTC,2018-03-03 05:09:48 UTC,other
4377918,1724297,26971,6472,2018-03-03 04:46:33 UTC,2018-03-03 04:46:33 UTC,,
4378093,1724354,26971,6522,2018-03-03 04:59:12 UTC,2018-03-03 04:59:12 UTC,,
4378117,1724273,36745,4697,2018-03-03 04:59:48 UTC,2018-03-03 04:59:48 UTC,,
4378200,1724361,26971,6529,2018-03-03 05:03:51 UTC,2018-03-03 05:03:51 UTC,,
4378284,1724417,41862,27,2018-03-03 05:40:33 UTC,2018-03-03 05:40:33 UTC,,
4378286,1724425,41862,29,2018-03-03 05:51:52 UTC,2018-03-03 05:51:52 UTC,,
4378287,1724427,41618,1876,2018-03-03 05:52:23 UTC,2018-03-03 05:52:23 UTC,,
4378288,1724428,41862,31,2018-03-03 05:53:10 UTC,2018-03-03 05:53:10 UTC,,
4378345,1724437,41877,4,2018-03-03 06:00:22 UTC,2018-03-03 06:00:22 UTC,,
4378358,1724453,41862,32,2018-03-03 06:03:32 UTC,2018-03-03 06:03:32 UTC,,
4378391,1724467,41862,33,2018-03-03 06:14:22 UTC,2018-03-03 06:14:22 UTC,,
4378342,1724429,41877,1,2018-03-03 06:00:19 UTC,2018-03-03 06:00:19 UTC,,
4378343,1724432,41877,2,2018-03-03 06:00:19 UTC,2018-03-03 06:00:19 UTC,,
4378344,1724434,41877,3,2018-03-03 06:00:21 UTC,2018-03-03 06:00:21 UTC,,
4378419,1724480,41878,4,2018-03-03 06:17:58 UTC,2018-03-03 06:17:58 UTC,,
4378431,1724485,41862,35,2018-03-03 06:19:28 UTC,2018-03-03 06:19:28 UTC,,
4378525,1724514,41704,234,2018-03-03 06:34:46 UTC,2018-03-03 06:34:46 UTC,,
4378559,1724517,36745,4704,2018-03-03 06:39:14 UTC,2018-03-03 06:39:14 UTC,,
4378571,1724527,41878,11,2018-03-03 06:42:43 UTC,2018-03-03 06:42:43 UTC,,
4378533,1724516,41878,8,2018-03-03 06:35:52 UTC,2018-03-03 06:35:52 UTC,2018-03-03 06:43:22 UTC,other
4378455,1724487,41862,37,2018-03-03 06:23:58 UTC,2018-03-03 06:23:58 UTC,,
4378491,1724499,41862,40,2018-03-03 06:28:57 UTC,2018-03-03 06:28:57 UTC,,
4378602,1724530,36745,4707,2018-03-03 06:50:45 UTC,2018-03-03 06:50:45 UTC,,
4378456,1724491,41862,38,2018-03-03 06:24:00 UTC,2018-03-03 06:24:00 UTC,,
4378465,1724490,21625,3356,2018-03-03 06:25:15 UTC,2018-03-03 06:25:15 UTC,,
4378497,1724502,41862,42,2018-03-03 06:29:52 UTC,2018-03-03 06:29:52 UTC,,
4378514,1724510,41878,6,2018-03-03 06:32:45 UTC,2018-03-03 06:32:45 UTC,,
4378566,1724525,36745,4705,2018-03-03 06:41:07 UTC,2018-03-03 06:41:07 UTC,,
4378557,1724521,41878,10,2018-03-03 06:38:53 UTC,2018-03-03 06:38:53 UTC,2018-03-03 06:42:52 UTC,other
4378593,1724540,41878,13,2018-03-03 06:47:12 UTC,2018-03-03 06:47:12 UTC,,
4378603,1724529,36745,4706,2018-03-03 06:50:45 UTC,2018-03-03 06:50:45 UTC,,
4378604,1724555,41878,16,2018-03-03 06:51:06 UTC,2018-03-03 06:51:06 UTC,,
4378612,1724565,41878,18,2018-03-03 06:54:39 UTC,2018-03-03 06:54:39 UTC,,
4378613,1724566,41878,19,2018-03-03 06:54:45 UTC,2018-03-03 06:54:45 UTC,,
4378615,1724564,41879,2,2018-03-03 06:55:30 UTC,2018-03-03 06:55:30 UTC,,
4378635,1724585,41862,45,2018-03-03 07:02:39 UTC,2018-03-03 07:02:39 UTC,,
4378662,1724600,41878,37,2018-03-03 07:14:28 UTC,2018-03-03 07:14:28 UTC,,
4378663,1724601,41878,38,2018-03-03 07:14:54 UTC,2018-03-03 07:14:54 UTC,,
4378664,1724604,41878,40,2018-03-03 07:15:45 UTC,2018-03-03 07:15:45 UTC,,
4378665,1724603,41879,3,2018-03-03 07:16:52 UTC,2018-03-03 07:16:52 UTC,,
4378669,1724613,41879,4,2018-03-03 07:18:15 UTC,2018-03-03 07:18:15 UTC,,
4378671,1724614,41878,43,2018-03-03 07:18:22 UTC,2018-03-03 07:18:22 UTC,,
4378592,1724534,41878,12,2018-03-03 06:47:11 UTC,2018-03-03 06:47:11 UTC,,
4378594,1724543,41878,14,2018-03-03 06:47:16 UTC,2018-03-03 06:47:16 UTC,,
4378616,1724568,41878,21,2018-03-03 06:56:03 UTC,2018-03-03 06:56:03 UTC,,
4378624,1724571,41878,23,2018-03-03 06:59:52 UTC,2018-03-03 06:59:52 UTC,,
4378625,1724576,41878,27,2018-03-03 06:59:58 UTC,2018-03-03 06:59:58 UTC,,
4378626,1724575,41878,26,2018-03-03 06:59:58 UTC,2018-03-03 06:59:58 UTC,,
4378627,1724574,41878,25,2018-03-03 06:59:59 UTC,2018-03-03 06:59:59 UTC,,
4378628,1724572,41878,24,2018-03-03 07:00:02 UTC,2018-03-03 07:00:02 UTC,,
4378631,1724577,41878,28,2018-03-03 07:01:35 UTC,2018-03-03 07:01:35 UTC,,
4378632,1724578,41878,29,2018-03-03 07:01:35 UTC,2018-03-03 07:01:35 UTC,,
4378656,1724592,41878,33,2018-03-03 07:08:30 UTC,2018-03-03 07:08:30 UTC,,
4378657,1724594,41878,34,2018-03-03 07:08:31 UTC,2018-03-03 07:08:31 UTC,,
4378672,1724617,41879,6,2018-03-03 07:18:41 UTC,2018-03-03 07:18:41 UTC,,
4378674,1724618,41879,7,2018-03-03 07:19:51 UTC,2018-03-03 07:19:51 UTC,,
4378697,1724622,41878,44,2018-03-03 07:25:30 UTC,2018-03-03 07:25:30 UTC,,
4378700,1724628,41879,8,2018-03-03 07:28:21 UTC,2018-03-03 07:28:21 UTC,,
4378701,1724627,41618,1877,2018-03-03 07:28:25 UTC,2018-03-03 07:28:25 UTC,,
4379222,1724675,41862,52,2018-03-03 14:43:39 UTC,2018-03-03 14:43:39 UTC,,
4379223,1724670,41862,51,2018-03-03 14:43:41 UTC,2018-03-03 14:43:41 UTC,,
4379230,1724691,41835,43,2018-03-03 14:44:34 UTC,2018-03-03 14:44:34 UTC,,
4379250,1724647,41878,47,2018-03-03 14:45:16 UTC,2018-03-03 14:45:16 UTC,,
4379255,1724802,41878,49,2018-03-03 14:45:30 UTC,2018-03-03 14:45:30 UTC,,
4379211,1724636,41618,1878,2018-03-03 14:42:31 UTC,2018-03-03 14:42:31 UTC,,
4379212,1724637,41880,2,2018-03-03 14:42:42 UTC,2018-03-03 14:42:42 UTC,,
4379213,1724657,41882,1,2018-03-03 14:43:00 UTC,2018-03-03 14:43:00 UTC,,
4379214,1724646,41862,47,2018-03-03 14:43:12 UTC,2018-03-03 14:43:12 UTC,,
4379216,1724658,41862,48,2018-03-03 14:43:13 UTC,2018-03-03 14:43:13 UTC,,
4379219,1724667,41862,49,2018-03-03 14:43:33 UTC,2018-03-03 14:43:33 UTC,,
4379220,1724668,41862,50,2018-03-03 14:43:36 UTC,2018-03-03 14:43:36 UTC,,
4379242,1724801,41873,14,2018-03-03 14:44:59 UTC,2018-03-03 14:44:59 UTC,,
4379251,1724651,41878,48,2018-03-03 14:45:17 UTC,2018-03-03 14:45:17 UTC,,
4379253,1724804,41878,50,2018-03-03 14:45:29 UTC,2018-03-03 14:45:29 UTC,,
4379258,1724648,41881,1,2018-03-03 14:46:08 UTC,2018-03-03 14:46:08 UTC,,
4379381,1724634,41879,9,2018-03-03 15:33:26 UTC,2018-03-03 15:33:26 UTC,,
4379304,1724822,41878,52,2018-03-03 15:01:03 UTC,2018-03-03 15:01:03 UTC,,
4379379,1724852,41879,11,2018-03-03 15:32:58 UTC,2018-03-03 15:32:58 UTC,,
4379380,1724807,41879,10,2018-03-03 15:33:17 UTC,2018-03-03 15:33:17 UTC,,
